NAME	DESCRIPTION	NonTFH_Rep1	NonTFH_Rep2	TFH_Rep1	TFH_Rep2	GCTFH_Rep1	GCTFH_Rep2	Naive_CD4_T
Mela	na	3.01487912187173	3.67661401635306	3.47905647925128	3.23756472537708	3.43144285262242	3.36788153346397	3.72646428888992
Melk	na	6.92899043249371	6.64284214515514	6.49577027618898	5.83701157235865	6.82221583892307	6.49577027618898	2.79532699204553
Memo1	na	8.95732583354537	8.50143581106535	8.99055685959684	8.93188262982329	8.98379379663016	8.96337652002195	8.93188262982329
Men1	na	7.23423041777101	7.95245366975284	7.16175188319971	7.22429513128687	6.95385780442399	7.50252999844845	7.22888850069501
Meox1	na	3.12734519809191	3.27323465312663	2.87867066915823	2.98420482315852	3.08118432185211	2.72193192994682	3.355588794001
Meox2	na	2.38866992049653	2.60958611773803	2.41451915138311	2.73258919614508	2.30747684819501	2.48729805642545	2.71501268321672
Mep1a	na	4.27662069726833	4.24514134625345	4.24514134625345	4.05250945673233	4.43487693801116	4.02371389022763	4.51863563588203
Mep1b	na	2.21689641199302	2.23402530306727	2.04846866841772	2.32818643653718	2.53148826162451	1.86061054080185	2.36138460554791
Mepce	na	8.99901667648572	9.16336678342666	9.07611153637995	9.16336678342666	9.19254394806957	9.16336678342666	9.42651586335141
Mepe	na	2.70806381088335	2.9860956261374	2.72193192994682	2.52930004042569	2.72193192994682	2.72193192994682	2.6347288819987
Mertk	na	4.14427186960931	4.41145455029386	4.31190488580451	4.11246764730991	4.35121330101573	4.49970514354577	4.52845382037255
Mesdc1	na	6.33470136039153	6.02276601623857	5.9281491692687	6.41070836189096	5.32044800219923	5.9281491692687	5.31598703876692
Mesdc2	na	10.4718209509581	10.3872038696567	10.448640245506	10.5463037169559	10.6238346606038	10.5767863621633	10.8321998609004
Mesp1	na	4.36840194223053	4.25968219298353	4.44795609382521	4.17863198336389	4.40343052786995	4.35910489002579	4.25676329087286
Mesp2	na	2.5760424749121	2.5760424749121	2.39395400402301	2.56731025943409	2.76201682330628	2.59105880811374	2.5760424749121
Mest	na	6.76054424124223	7.08475267801551	6.53198627105257	6.36712864695976	6.41847049514002	6.41836559670329	7.04520362892309
Met	na	3.22914714902888	3.13094058647	3.15941533883534	2.94181945525286	2.94181945525286	2.98570003013133	2.94181945525286
Metap1	na	9.45606498035297	9.50100592345665	9.49976415362334	9.47815924467965	9.67413496454162	9.79313306557357	9.2801009217637
Metap1d	na	8.82456866630057	9.026154450766	9.48976565858033	9.38205214264832	9.76246059126025	9.56543204140104	10.2996163225784
Metap2	na	10.63773134316	10.804664847815	10.7511661305597	10.7585459987798	10.9871900091058	10.8684194874331	10.3283909579776
Metrn	na	6.89432042256212	6.63703508400432	6.43029986824339	6.28023801431753	6.52360609292359	6.59781880173815	6.86779710135797
Metrnl	na	7.98116225575176	8.30902994637971	5.99261594911237	6.10237352850412	6.5133560769354	5.64027556248035	3.90382637349115
Mettl1	na	5.51750816996455	5.64693234376262	6.02439459387111	6.3711646541577	6.38004455321376	6.36937675368548	6.55786870870332
Mettl10	na	9.36278641575829	9.23146562912332	9.24772873667948	9.17018687353236	9.26516800586232	9.2586376668822	8.53509517500686
Mettl11b	na	1.99448660420889	1.73080416754825	2.18113230286223	2.08473883963423	2.08473883963423	1.95983475369121	1.95527320296662
Mettl13	na	4.6026847376323	5.19085180822228	4.55728141813366	4.80621403825789	4.8626118632461	5.2996679802483	5.12562922907064
Mettl14	na	10.2397200509654	10.0867158557073	10.1839820537055	10.3579724506187	10.1839820537055	10.2419052195109	10.1559351270841
Mettl15	na	5.89498427402912	5.98578733602664	5.75869863946961	6.44226318203653	6.14999993849881	6.00930206930042	4.88557683691164
Mettl16	na	8.64368469051981	8.51328368910367	8.7323635253053	8.85524802190806	8.83592086708365	8.9937173307754	9.00279067965104
Mettl17	na	7.92528007733969	8.32384495563434	7.89889319113805	7.85479897403301	7.73356582089398	7.89889319113805	9.00675349514543
Mettl18	na	6.98007899398411	6.93466599722377	7.03737458897972	6.90279451381766	7.13473857323852	6.75242918073818	7.21260753657758
Mettl2	na	8.19244281110725	7.8476569706893	7.98564726007789	8.12007131522778	8.1390306786656	8.05442435280311	8.46918763566141
Mettl20	na	7.4744684020776	7.45929516605249	7.29113782247789	7.40268053364622	6.88607324803373	7.20051658825086	7.15657125807243
Mettl21a	na	7.68921217394827	7.68870759742796	7.80461919776777	7.72867335742042	7.61786199068503	7.44685428744031	6.85321567884627
Mettl21e	na	4.6057891047007	4.83788800422739	4.74502999786151	4.47426712211952	4.80357753214875	4.71654128378041	4.58140766725733
Mettl22	na	4.81990838983033	5.59361233305708	5.60765817759128	5.62503388888426	5.62503388888426	5.58372919561972	5.78327162973838
Mettl23	na	10.3747146190265	10.2460877394353	10.2636593180372	10.339501097589	10.0687231807054	10.1835201048536	10.1302267233419
Mettl24	na	2.21689641199302	2.21689641199302	2.06308469557823	2.21689641199302	2.90912045670347	2.07446243284017	2.65449858796204
Mettl25	na	5.57438626238612	5.37112513823317	5.81200157639274	5.19123704931543	5.82881686645595	5.57904083987736	5.28733170194183
Mettl3	na	10.0840023175925	9.96357591786321	10.0172336091485	9.96062232507856	10.1510551279074	10.1109831515703	10.4936802404547
Mettl4	na	8.37088407570135	8.11427248713284	8.14437996494076	8.35132994862653	8.22197211435119	8.31593420155795	8.34496098698497
Mettl4-ps1	na	1.91943345343579	1.84613758029844	1.95840440982419	1.95840440982419	1.95840440982419	2.60743567175202	2.01136865684859
Mettl5	na	7.59654826628907	7.27334275304433	7.59535115073183	7.53141271182191	7.65441597711988	7.73669902888185	7.60606003144936
Mettl5os	na	2.38673031291028	1.99438796565995	2.23291859649549	2.34561534381417	2.70721133555447	2.38673031291028	2.58227852770736
Mettl6	na	9.0250259813225	8.92722793236944	9.06704824563228	9.07018923397603	9.09642548996766	9.01683408675567	8.6816507489083
Mettl7a1	na	9.90278971547594	9.94538382159137	9.82720130485966	9.93783889043535	9.80607030045466	9.98930415628122	7.47823857578351
Mettl7a2	na	6.69987063140748	6.71199552021818	6.69987063140748	6.69987063140748	6.8635597447882	6.69987063140748	5.21341888210362
Mettl7a2Higd1c	na	3.90036370951901	4.1314598181146	3.65430424332492	4.06087719011162	4.23773670646251	3.93652374404032	4.79755143430885
Mettl7b	na	2.92469056417862	3.07256418536912	3.07256418536912	3.07256418536912	2.75787701191996	3.41198153521394	3.26674097887527
Mettl8	na	7.08463136645129	7.13473857323852	7.53440059397012	7.85557730229371	7.35341515709938	7.73829638172308	8.53177850301922
Mettl9	na	8.7837701914275	8.68855159835078	8.76331633334653	8.56504370416306	8.71763503984902	8.67933576704508	9.57682167364592
Mex3a	na	4.89393372755238	4.9049168354763	4.89943573317189	4.89943573317189	4.9049168354763	4.9049168354763	6.35122281466307
Mex3b	na	5.26475117582451	5.84524173104418	6.47969456371505	6.62697800600916	6.13768963872466	6.41039209099693	6.24516399206398
Mex3c	na	8.28256747892778	7.71894936687449	7.88719948710824	8.18681758066102	7.96472280369768	8.14213321348331	8.09602048620585
Mex3d	na	6.70515462220164	5.60342857076735	6.96161930702577	6.70515462220164	6.54073779556568	6.8734678653765	6.54802205515779
Mfap1a	na	9.48793471934081	9.36536851757257	9.63837009672086	9.57336131974196	9.3995216216943	9.59824206956809	9.5703200404553
Mfap2	na	5.7537912830382	5.95034840434429	5.7537912830382	5.7537912830382	5.29849020522767	5.71620856723035	5.96095993039798
Mfap3	na	8.20230921137444	8.26206918003479	8.38731702446861	8.3792612187154	8.27837612080963	8.19103304311941	8.0285998870593
Mfap3l	na	1.95341792123263	2.07959192556915	2.16675297182963	1.92578020915436	2.21689641199302	1.87673842341692	2.28711146389464
Mfap4	na	2.57115690929018	2.3621369683317	2.53256621283762	2.2949384002367	2.3621369683317	2.3621369683317	2.3621369683317
Mfap5	na	2.63832838077025	2.76223112486456	2.97613663144496	2.97613663144496	2.8161546784545	2.98570003013133	3.1075038359664
Mff	na	9.64069208875092	9.29879593593815	9.46423861347046	9.56787811105757	9.45271769062951	9.58551346453368	9.02208027525489
Mfge8	na	6.7864337305287	5.97131708166235	6.7864337305287	6.72764340131086	6.7864337305287	7.01084825757912	6.7864337305287
Mfhas1	na	9.86519477096577	10.1438774922845	10.2372298627191	10.2018732627249	9.81752262719548	9.84867327348996	10.1797220472906
Mfi2	na	4.49382581781281	4.62742350249509	4.31895925821666	4.53576751424028	4.95720979716023	4.45372536346545	4.74814489725047
Mfn1	na	8.12582255538778	8.34431554672744	8.12601271973358	8.09303497708971	7.82885701473219	8.27093010382799	8.37981951866355
Mfn2	na	8.27675309963473	8.27412037801411	8.01183463691194	8.33485668864884	8.2531470764455	8.07047588172309	7.44022564869739
Mfng	na	10.7373049066758	10.7834728442843	10.5309236370547	10.5309236370547	10.4230969985971	10.4465386172054	10.4834016472234
Mfsd1	na	9.1722959727666	9.134064327506	8.90973405994693	8.9423592091419	8.87438195478879	8.86759332198945	8.34276057259376
Mfsd10	na	6.31487327894658	6.52027619348983	5.75633314417007	5.97563625843605	5.97563625843605	5.97563625843605	5.49053753338961
Mfsd11	na	6.6167505147841	6.17292696609433	5.45048121389416	5.56208054157606	6.52519472066189	6.06520573570536	6.46942528402573
Mfsd12	na	6.19124406682681	6.37154788806783	6.37154788806783	5.68942617983743	6.12548842187374	6.87337887841067	6.93277636702614
Mfsd2a	na	6.38422966143892	6.84246273402601	6.54691385596616	6.30256544124614	6.69340090328346	6.8533263032422	5.44247658344043
Mfsd2b	na	4.81990838983033	4.98857348467599	6.14638806608134	4.73991398660568	5.26032033547258	5.2899813688486	6.43756718577823
Mfsd3	na	6.32120965908565	6.23296625124691	7.35054537027827	7.07104723300558	7.08702767747464	7.38704846462958	7.11670860703749
Mfsd4	na	5.97306309000734	5.17147328963657	5.97306309000734	6.2389543296329	5.77652849436946	6.48703317274221	6.29515306872102
Mfsd5	na	8.39459307890272	8.39901694385817	8.20121824791437	8.29419776271931	8.19925395134386	8.26592500870006	7.60176627014006
Mfsd6	na	9.60010216731917	9.42264656941566	9.54126966922328	9.72527685565925	9.60010216731917	9.76073076657296	9.37827473852725
Mfsd6l	na	4.72703784187583	4.82691477503399	4.61113393639931	4.49913727330682	4.72703784187583	5.34989436057116	4.31913872698288
Mfsd7b	na	6.90342471169606	6.79388267460172	6.74822464747182	7.07025139495452	6.70777893986647	6.95557304351376	6.55248190204998
Mfsd7c	na	2.14374383508482	2.6198790285563	2.57405682309098	1.8753042319288	2.26991783942134	2.26991783942134	2.65655650211672
Mfsd8	na	6.22584679015842	6.75651619751894	6.28348491841123	7.00673180551157	6.39895835905508	6.30354671372759	6.40994849837602
Mfsd9	na	3.91463935970435	3.6525045100638	4.06729505106918	3.73011013777348	3.76173395441302	3.38194360612124	3.57968692444293
Mga	na	8.03916815311954	7.74326773601776	8.31302059161199	8.53776268878649	8.26842230523675	8.3075019651408	8.60880270928615
Mgam	na	4.48268542051066	2.79927049552312	2.36735568243689	3.25230202182621	3.49505506279078	3.53820490274015	1.95527320296662
Mgarp	na	5.0392113246767	4.74738742477821	7.36921820998377	6.68947188017529	6.9063974000774	7.13996186273314	3.1250143557194
Mgat1	na	8.35514474172173	8.53801565265399	8.08795890656668	8.12631351504631	7.93051033218791	7.88849355071395	7.74452968726823
Mgat2	na	9.16300729712772	8.79137735260433	8.9108835565785	8.8124416436473	8.66010435880248	8.79137735260433	7.68814074931506
Mgat3	na	4.76433171568683	4.5775927654551	4.29660247478881	5.03972430255698	4.17923342568229	4.44736748774418	4.31913872698288
Mgat4a	na	7.8847489288089	8.20060717997775	6.75772962522908	7.3279861273305	6.58334146772262	7.04305794982273	9.04934794819305
Mgat4b	na	5.64968639187142	5.86333210226212	5.52227500507104	5.34810355423676	5.09854911293248	5.49053753338961	4.90100046878479
Mgat4c	na	2.19035838781917	1.63545806869021	1.83013603935797	1.62082939708959	1.83868963350321	1.49635861957019	1.63545806869021
Mgat5	na	7.30174926585727	6.83958693631529	8.08846239388393	8.17408605178783	8.17340025499253	8.0462372439393	7.62852321143675
Mgat5b	na	3.64137236900085	4.12726304095876	3.81644438957579	3.67315463050268	4.0110078918999	3.41946888877317	4.00158292971918
Mgea5	na	11.8315134568899	11.8238105142107	11.7705872524479	11.7743583805111	11.7618230254893	11.7517948638985	11.9296906057588
Mgl2	na	1.93579311278716	1.9696010614411	1.99411212957251	1.80747509574293	1.93579311278716	1.8202666355842	1.93579311278716
Mgll	na	4.00919337269504	4.3971084645276	3.92205863623649	3.93343080562053	4.48740100368263	4.02371389022763	4.16140576857385
Mgme1	na	5.01175700917133	5.31982149384699	4.79968265374332	4.67073438215852	4.45237524758635	4.98013746884207	4.68219746325566
Mgmt	na	6.38756778558738	5.47910543698966	6.02903268377727	5.78028343309265	6.65740872582087	5.88514309481145	5.89901292829748
Mgp	na	4.024825834827	4.31170320875627	4.16725981397985	4.024825834827	4.18329601445285	4.16725981397985	4.50294416188768
Mgrn1	na	6.98984112034955	6.84667233432825	8.39107664759073	8.38289004837332	8.15992214982494	8.14147985416383	7.66682826040973
Mgst1	na	4.42896417905688	4.63638115134157	4.15756108559371	5.17770358167676	3.66784817758584	4.87713353732993	2.22700335180862
Mgst2	na	8.98936363166413	8.80913486285863	9.98598682710693	9.81405445840586	9.87031143333399	9.71426032923335	10.6375018506027
Mgst3	na	6.18901373725583	5.794476669778	5.17365891954396	4.84241006321453	4.68805659537705	4.96915989458291	6.09483382126182
Mia	na	2.84481659879006	3.30043736601449	3.30043736601449	3.30043736601449	3.36083901668712	3.25611172817033	3.78641643137168
Mia2	na	2.92469056417862	2.87551417291238	2.76335581406057	2.54758042309436	2.81593643055622	2.81593643055622	2.81593643055622
Mia3	na	10.1654320261821	9.71024382767549	10.0699295084764	9.97117962294106	10.0124111438033	10.0688356044226	10.3605166053849
Miat	na	9.64764161425413	10.3404403325675	5.24452587076684	6.62875878563586	4.02027642805903	4.62974311665657	3.81604534753244
Mib1	na	8.42443781497445	8.64473848301842	8.5367046445002	8.29262453517434	8.42443781497445	8.41088671655791	8.42443781497445
Mib2	na	7.02666237263236	7.58534286412924	6.69590016116239	7.26029562861431	6.79889916538903	6.82799718227049	7.75482333807964
Mical1	na	11.0695181352554	11.2629935551549	10.6365669078356	10.5855276722072	10.3164606567046	10.3384043452913	9.10355492176047
Mical2	na	4.76031944457005	5.1333084927463	4.56175747186512	4.49612128255024	4.13697521963117	4.14375801872264	3.87535201060477
Mical3	na	5.43412730897867	5.09177773409202	5.02030250673521	4.81878532441287	4.74502999786151	5.64963840412355	5.66135348659565
Micalcl	na	4.31913872698288	4.19036358357363	4.40812019346964	4.52365516182363	4.31536836464771	4.56519819317697	4.58531971271094
Micall1	na	9.13028110826691	9.10467845399142	9.25256842369908	9.34870762178098	9.25256842369908	9.24695668733408	10.3826894470843
Micall2	na	3.60963198034644	3.80968305660538	3.51682677174884	3.74270102059877	3.60963198034644	3.60963198034644	3.42584146660131
Micu1	na	6.82984158016017	6.82264973177465	6.75268917521199	6.90350042534129	6.97681021729386	6.83456075382465	6.1568303695493
Micu2	na	10.8303695254645	10.7592965788489	10.7441811567665	10.7298688046501	10.8126444099958	10.8288417922887	10.3391173815523
Micu3	na	5.89379594276469	6.01828091221278	6.32213337880474	6.36154494062388	5.96491516421506	6.25514372193905	5.85268097366857
Mid1	na	5.33072684011241	5.10377988794602	5.33072684011241	5.15724064747174	5.99071981262281	5.24032488124069	5.50858195860718
Mid1ip1	na	8.95165597635132	8.81887493459387	8.35831829549287	8.5895797007396	8.25854105889546	8.56109112263533	7.02508083919584
Mid2	na	3.00546136800467	2.8189114286404	2.93114561918688	2.8945212131371	2.87504112295764	3.20484264655528	2.27809286670004
Midn	na	9.08166193767135	9.16616840878668	9.35777595970828	9.31230947755736	9.16706738984867	9.18072164048033	8.94703704032335
Mief1	na	7.96984470748397	7.91299940765561	7.90406503367552	7.85909552426252	7.91625151420179	7.91299940765561	7.83953315664948
Mief2	na	8.8241586721699	9.15018730538832	8.81593807390123	8.63849438616765	8.81593807390123	8.647954332898	9.05602612130673
Mien1	na	10.9315080706105	10.7786911348784	10.7972195317367	10.8384011884225	10.7162642655015	10.6986328157115	10.3251790091788
Mier1	na	10.0981133856887	10.0670064151143	9.90443556635062	10.0456454933285	9.7339485103808	9.7285856373646	9.86323779599312
Mier2	na	8.97092190569068	8.91511199078033	8.90832587942937	9.3818766552016	9.01347403769118	9.10486562432549	9.31119248376152
Mier3	na	6.50870736582433	6.31602388073654	6.48847114252877	6.44909292098886	6.25643496590011	6.06118000200663	6.31602388073654
Mif	na	10.4634191627998	10.3711096445033	10.8485312919631	10.7404282403402	11.2631193462574	11.2143928291231	9.68333478626442
Mif4gd	na	8.51937042689937	8.69235091108751	8.65477330857615	8.91026412545901	8.76168714577145	8.90391171603921	7.69120799937368
Miip	na	8.30651636804302	8.14207862528223	8.18591496137122	7.99055722183251	8.30003581526536	7.9883485651015	8.41345438970527
Milr1	na	7.33509756505634	7.09823045252437	7.41871147516856	7.66376433544436	7.7319467085904	7.73926263061479	7.33436876767686
Mina	na	8.95870875149623	8.92644992453914	8.31021575292239	8.04047115375017	7.74599875442107	8.26892138039549	7.53805236397189
Mink1	na	7.61776765945324	7.63632723638444	7.57762478072351	7.84119339031441	7.63632723638444	7.92099220119461	6.98659441229023
Minos1	na	11.7938966215316	11.6759891647426	11.7493352480358	11.6124547185789	11.8020350345747	11.7860485176165	11.4857375081233
Minpp1	na	9.21199893528936	9.31046407439889	9.24850803024186	9.35375086930134	9.24850803024186	9.29769686656421	8.58802545114969
Mios	na	8.24366425332504	8.32478632438958	8.11946948652667	8.26987772762745	8.10584472508937	8.04331588459358	8.03199171288804
Miox	na	3.33161825168594	3.58153911052048	3.21938406113946	3.2443877454881	3.33161825168594	3.71174968369672	3.43111628966495
Mip	na	3.74655860992033	4.18771069732595	3.91992039975995	3.48522089923561	3.75899314183284	4.2810735048364	3.82571109172497
Mipep	na	6.52498766860694	6.7657485758088	6.52579723348939	6.53018335070311	6.55325311380801	6.69967692525434	6.56440603495291
Mipol1	na	6.71564851742767	6.79280554056399	6.78783683765185	6.96271261090302	6.702688088584	6.98993750770088	7.42592068257868
Mir133b	na	1.8202666355842	1.8202666355842	1.8202666355842	1.82595912358603	1.8202666355842	1.8202666355842	1.83974672576365
Mir17hg	na	6.03569544153494	5.59209708560605	5.68484891442798	5.01099007716297	4.90507924182915	5.69484293176883	6.81381514716329
Mir1931	na	7.26256692973329	6.76274957501322	7.03111832317686	7.28766342815352	7.70588139460259	7.6630120172944	8.04884717317143
Mir1949	na	6.09800200208808	5.84883320055328	6.33657130922953	6.67984144251475	6.69420727200695	6.99101055967915	5.45771244758307
Mir22hg	na	5.83458056438176	5.79436983482374	5.93303915487675	5.9460577659826	5.77186869183799	5.79891291480929	3.87850158103578
Mir3069	na	4.52981693055614	5.03568472633573	4.49582036842159	4.76722346188476	4.84997560655017	4.92540875389529	4.76722346188476
Mir425	na	4.86782685765014	4.02371389022763	4.18484737804303	3.42735670187085	3.65495377037852	4.02371389022763	4.21853325688869
Mir682	na	6.04798414624048	5.88165111466475	6.03389267421177	6.01798907375746	5.90246259655449	6.01798907375746	6.06996232703727
Mirg	na	4.31913872698288	4.23859680238965	4.43376661372411	4.31913872698288	4.31913872698288	4.33415506018453	4.18967309031528
Mirlet7bhg	na	3.90295208424643	4.15611908734813	4.69682130136699	4.05206912595238	3.98588650707331	4.10909596580797	4.61743868940721
Mis12	na	8.72210426785655	9.1324514766268	8.74565650554416	8.89173402191527	8.80407448788449	8.8423776415449	8.57253427052454
Mis18a	na	9.7348820582098	9.84185865813733	9.45285473751022	9.66121718135303	9.36424865549679	9.45970107299495	9.61797508497994
Mis18bp1	na	6.36639316206919	6.49913330149718	5.77652849436946	5.77652849436946	5.77652849436946	5.56557573670348	4.68219746325566
Misp	na	5.2426499013465	5.33072684011241	5.33072684011241	5.07237572476899	5.33072684011241	5.37112513823317	5.74727218837347
Mitd1	na	8.59497122636387	8.60793838920229	8.64822112860762	8.5284333969374	8.59586276238888	8.48461276999743	8.88477051194123
Mitf	na	3.93343080562053	4.02371389022763	3.88023265723093	4.59224122012802	4.51435968785442	3.67661401635306	5.09712020293689
Mixl1	na	3.93343080562053	4.1295919184039	3.93343080562053	3.84151881348565	3.86179348067003	4.0489572828235	4.06843737300295
Mki67	na	11.2923673111239	11.2348182695046	10.2774057884579	10.366683570603	10.5458145295305	10.6296179795956	4.7294314277373
Mkks	na	9.86978769775387	9.7945021915915	9.68954108313837	9.73683626357243	9.54350496683488	9.55405388262334	9.29458628291318
Mkl1	na	8.69968054513443	9.14055024988394	9.03078064288486	9.17747534051885	8.85301109002864	8.79521074921046	8.95765296860085
Mkl2	na	8.16950083316047	8.00221185972784	8.40195126820156	8.37562662199326	8.12838586406436	8.1707037456315	7.77224416443709
Mkln1	na	8.62816579559038	8.66344124115243	8.68080767578486	8.67555389952318	8.74481155220678	8.89315628672036	8.87278891560257
Mkln1os	na	2.69067036165333	2.55513098092535	2.90303272797273	2.5760424749121	2.69067036165333	2.59105880811374	3.3981109704228
Mknk1	na	7.76468503997052	7.36846017619122	7.8674991760487	7.59814130896653	7.36078957460673	8.00470103726576	7.40661549209168
Mknk2	na	11.7690252257367	11.7801826424973	11.7191067807573	11.8326195337232	11.571181767509	11.6060296226266	11.6441466706652
Mkrn1	na	10.0704493026736	10.188477325578	9.94107142451746	9.95691085007521	9.94291092571382	9.86655321338563	9.72277784641171
Mkrn2	na	8.76188973176909	8.68594510789412	8.54032977039819	8.52024779732309	8.45020294826558	8.34793499357723	8.92465368037615
Mkrn2os	na	3.59041218888002	4.23788168598667	4.0875535724894	4.10909596580797	4.12186867077628	3.80560563216826	4.36791980595846
Mkrn3	na	1.90912936712429	1.58802867727686	1.58802867727686	1.70803244503771	1.70803244503771	1.57283197225116	1.9008151178409
Mks1	na	5.87463149085411	6.27174115602544	6.66576813122417	6.27402968536722	6.57140136881239	6.40869461107805	6.49805225329908
Mkx	na	1.64846710916786	1.77464111350438	1.9008151178409	1.62082939708959	1.77464111350438	1.6537969164821	2.01658033152124
Mlana	na	2.70144067702863	2.70144067702863	2.70144067702863	2.5760424749121	2.79311266158866	2.70144067702863	2.72057369100359
Mlc1	na	4.33602335508378	4.62488214025698	4.73480009636348	4.59420519495063	4.51269660694727	4.03985071790069	4.5866939876767
Mlec	na	10.6615231124769	10.7984063635802	10.7877512752837	10.8113528242755	10.8895877750544	10.7604482377705	11.207556286388
Mlf1	na	3.97785556861138	3.80968305660538	3.4658797840746	4.25014661619616	3.59811477460786	3.56604489736933	3.2319451031659
Mlf2	na	9.25390195737632	9.21448933084899	9.29748208401872	9.23222129746914	9.40752186663537	9.23222129746914	8.67278540963987
Mlh1	na	7.87425195197531	8.29321955954963	8.29574459523078	8.29574459523078	8.29574459523078	8.34311490648171	8.69150789909483
Mlh3	na	7.3571911463894	7.29678616890832	7.84398714874859	8.045770559501	7.75355904091859	7.70344781497638	8.22966714415284
Mlip	na	3.50859455747409	3.51511631576473	3.43826060574219	3.24387763456718	3.34130558404146	3.29541595285146	3.5335037577332
Mlkl	na	6.30693634823314	5.84983091540803	5.19093813943785	5.54657452233559	5.27209744762467	5.27858427137306	3.51747006234141
Mllt1	na	8.38087065210786	7.99103459215793	7.45383479365649	7.75280284443812	7.77436195894778	7.83624236108602	7.16805136701561
Mllt10	na	8.61704426694107	8.64112944004959	8.61168345000352	8.48982016359499	8.56888100529632	8.42819874507367	9.01228547568842
Mllt11	na	8.26926889676516	8.33840550404656	8.24629930266205	8.59869745427049	8.12538608069474	8.30594490283579	7.81237639521148
Mllt3	na	10.6575370244993	10.5273218132071	10.8743160555738	10.8291639712906	10.8791187130005	10.9248364776575	10.895612550964
Mllt4	na	4.28973221683216	3.94601887455753	4.27997040567794	3.80968305660538	3.86324559045634	4.18357694244994	4.71446327118913
Mllt6	na	10.4282566434998	10.5414194894384	10.1955853904475	10.3441406505297	10.1879091836703	10.24056497584	10.6803105053016
Mlph	na	3.09405013691389	3.26729750219973	3.20761355511973	3.19888133964172	3.19888133964172	3.07885343188819	3.32461282519842
Mlst8	na	6.82874923597233	7.06833121418504	6.51025301949747	6.2048092056959	6.10467479413794	6.58121147233528	6.06973332562676
Mlx	na	7.6006699936899	7.59374867356888	7.79784559490823	7.6006699936899	7.6006699936899	7.63068896646763	7.12354935686206
Mlxip	na	8.75903828521291	8.41767948302234	8.33896898868975	8.27637341601361	8.41767948302234	8.5138905676357	8.32280391571933
Mlxipl	na	1.72841199177123	1.8202666355842	1.8202666355842	2.18669662338665	1.53916333637834	1.8202666355842	1.8202666355842
Mlycd	na	6.76385331724318	6.79913333334851	6.54979018863751	6.72160772144518	6.51397893891963	6.4565877971983	6.78512292567089
Mmaa	na	8.61718558372478	8.67596142864148	8.18484902052341	8.58490925042063	8.46860245199893	8.38214509219587	8.68466577593469
Mmab	na	6.77754219676733	6.80389543668153	7.61796682288732	7.35928485321994	7.64457758227015	7.40904281561854	7.74692901511731
Mmachc	na	6.13356377398149	6.04860060997581	6.4327515972819	6.06828045002037	6.06828045002037	5.46692366225586	5.9378183452693
Mmadhc	na	10.5726386502203	10.7574071305646	10.5391431244628	10.5679078334485	10.6886093744714	10.5512778387506	10.3729758597362
Mmd	na	9.56213371922741	9.47622916774285	9.76973810600439	9.79945315155849	10.2251795480825	10.1927706195503	8.4956911024812
Mmd2	na	3.32174000334148	3.39467192189243	3.43379592092898	3.3817125023675	3.31126648832051	3.24444021530638	3.43111628966495
Mme	na	2.88444745360179	2.71958149175956	2.61223086427256	2.47058215372253	2.31534271395418	2.97657744517082	2.65655650211672
Mmel1	na	3.10382275114634	3.08066476193907	3.27203220870276	3.00740152778099	3.06451666283996	3.36390042356888	3.13859334676149
Mmgt1	na	8.01251988399009	8.13455060230793	8.28403221446385	8.11946948652667	8.11946948652667	8.11946948652667	7.6212275247922
Mmgt2	na	7.19505632024754	6.84062681830857	7.1775078141871	7.00409554196036	6.86135198160311	7.0779035270632	6.69347332129657
Mmp10	na	4.31913872698288	4.14100333005831	4.6332681375637	3.78490853412259	4.37068554860602	4.61066767132823	3.94458053850072
Mmp11	na	4.27147986250558	3.88042805752228	4.06779621478419	3.14314429054738	3.84662010886834	4.0110078918999	5.09398195205356
Mmp12	na	1.66952553555286	1.70803244503771	1.70803244503771	1.62751841783309	1.81441506890595	1.70803244503771	1.61268066790672
Mmp13	na	1.54805049204725	1.54805049204725	1.54805049204725	1.65053417203966	1.67422449638377	1.72571754797113	1.40327495497516
Mmp14	na	4.35367397827104	4.62488214025698	4.62040467549586	4.67325821032814	4.51200368942808	4.56519819317697	4.62040467549586
Mmp15	na	4.97212078570915	5.08962312391952	5.609285933747	5.1625374346605	4.73480108412663	4.53073004973082	6.3635296392394
Mmp16	na	2.35704590692614	2.42432610014529	2.5615742068263	2.36474835778913	2.39895268920355	2.3621369683317	2.72419219294414
Mmp17	na	4.54466836577119	4.643035450316	4.74502999786151	4.7591858403808	4.0286432348366	4.82712319505955	5.01844794376287
Mmp19	na	4.48021574528425	4.68219746325566	4.68219746325566	4.68219746325566	4.69310476998644	4.68477575097368	4.68219746325566
Mmp1a	na	2.1030820862198	1.93579311278716	1.93579311278716	1.84859006483904	1.93579311278716	1.93579311278716	1.95492612676213
Mmp1b	na	1.91943345343579	1.91943345343579	1.91943345343579	2.2079026412124	1.63944773268448	1.9114279424404	2.08749349871528
Mmp2	na	3.56604489736933	3.47761485658854	3.60362761317719	3.56604489736933	3.65225121744364	3.10382275114634	3.50066946953923
Mmp20	na	2.48464399619993	2.21689641199302	1.78993883023231	2.15585487144595	2.33152429873426	2.3206899024607	2.21689641199302
Mmp23	na	4.79002152298605	4.99570482655427	5.00653033741405	5.04883956640149	4.83321345908606	5.81547805934769	6.06661508163599
