NAME	DESCRIPTION	TFH_Rep1	TFH_Rep2	TH1_Rep1	TH1_Rep2
Dok2	na	6.8355714055319	6.80074988846031	7.61745833929531	7.97253685246315
Reep5	na	5.17211318415295	5.25812760329873	6.139438399703	6.27329192710203
Dpagt1	na	5.73026627826205	5.68365461533574	6.08656176958581	5.51971254193257
Dpm1	na	3.43825579058455	3.40875242895557	3.64859500917918	3.23426796363334
Dpm2	na	7.11366737283615	6.94551392086856	6.98371881541067	6.66034960218219
Dpp4	na	5.0126598429755	4.96542709600453	3.16235077524171	2.33539466631366
Dr1	na	7.01170877603855	6.94277221845709	6.60244088133685	6.5189458648539
Drg1	na	6.79419025754138	6.61992536971702	6.69129885871065	6.475885394082
Drg2	na	5.12457651197268	5.16387123131818	5.08587188417522	4.63175237248479
Arid3a	na	3.8683557856177	3.88950568692937	4.00022699435635	3.92500987978557
Drp2	na	0.551035080910144	0.409196895203598	0.298375651764195	0.288917392684297
Atn1	na	4.5490666318476	4.4202098997072	4.04953558615551	3.64867485064677
Dscam	na	0	0	0.00167038273062206	0
Dsg2	na	0.0296809065951174	0.0167760384710875	0	0.0913236898494791
Dst	na	0.196324997574293	0.13167835921706	0.176069820058223	0.268667854188634
Slc26a2	na	5.09284242771547	5.04791557070098	4.3258073791755	4.35705616841137
Adam28	na	0.0279220239571997	0.0313847430348735	0	0
Dtnb	na	1.31794298598542	1.23282918805798	1.21367118373372	1.14725923526796
Dusp2	na	7.79054852551102	7.78488447549556	8.61455038422168	8.74153911170228
Dvl1	na	4.78792127841686	4.86494530500151	4.8464360487768	4.68222946750618
Dvl2	na	4.29511696630747	4.22749678460696	4.0083841265463	3.77035217847164
Dvl3	na	4.57572063870715	4.33689289446797	4.39119514256407	3.88977238120371
Dyrk1a	na	4.3868847730238	4.44317694003711	4.16030936870489	3.8758381522509
Dyrk1b	na	3.62928013361754	3.54041416410181	3.29089352099239	2.45663037862457
E2f1	na	5.08576394903696	5.04452769866544	5.47583763361715	5.42589249792505
E2f3	na	2.83981765973702	2.7921264827344	2.73802181445329	3.0234514988191
E2f5	na	2.43103974148513	2.20424424758603	1.95745434996992	1.5764803633033
E4f1	na	4.93362793044672	4.50481587446853	4.96688663558212	4.97461144262424
Mapre1	na	6.76883259162732	6.66289212791892	6.62701274999029	6.51252974126488
Lefty1	na	1.69743333021635	0.752473980999986	0.881589341162856	0.712749413230646
Ebf1	na	0	0	0.00641728243258079	0.00243696766633137
Ebp	na	6.51901771755361	6.36844311857101	7.00760589659545	6.95609790719227
Ecm1	na	5.79180982000112	5.72209575962442	4.95060002010522	4.38637962901626
Opn3	na	0.212719186109249	0.425331753615575	0.317605964305722	0.903987227320549
Ect2	na	4.849583220267	4.81246063118674	4.79524954486484	4.52178148393924
Eda	na	0.00236719625871791	0	0	0
S1pr1	na	9.34066694295264	9.36699729705012	9.56002712139983	9.56074793414208
S1pr3	na	0	0	0.0705360056425516	0
S1pr4	na	9.35373518467792	9.54065172061906	10.4339164375179	10.6917665078078
Edn3	na	0.0417376632610931	0	0.0217067346626138	0
Ednrb	na	0	0	0.0345145891458053	0.026170195201644
Phc1	na	4.50473343431901	4.21690919021736	4.15245970342333	3.98604675003197
Eed	na	5.46955277472811	5.37440971427114	5.3682418432881	5.19173946537254
Eef1a1	na	14.5600365283705	14.616557720277	14.1731034032269	14.1828357185888
Eef2	na	13.5308743564329	13.5291134019966	13.2507448205639	13.2608538557702
Eef2k	na	1.69440968081659	1.47672733995485	1.11265416740756	0.911777187633265
Efna1	na	0	0	0	0.393351783175245
Efna2	na	0.176726879209679	0.101720566439528	0.0475745338313062	0
Efna3	na	0	0	0.123811204540141	0.094571519132768
Efna4	na	1.54756402201513	0.802795301432998	1.4227605763333	0.300699007201924
Efnb1	na	0.21389901842219	0.200530491290908	0.254372517707993	0.17030157205167
Efnb2	na	0.109825164173161	0.267294739069572	0.0691289545086052	0.168589250745377
Efnb3	na	1.96400376725511	1.5222714945708	1.21749000852985	1.15292003260896
Egf	na	0.41139212913993	0.317300079652236	0.2567608441495	0.214085297118569
Klk1b9	na	0.212083778253784	0	0	0
Egfr	na	0	0	0	0.00765594529431257
Rhbdf1	na	0.147909840063204	0.124850112649921	0.290322038670367	0.420227795449859
Egr1	na	10.0766214703908	9.86282727335881	9.11199376359638	8.30832419684838
Egr2	na	8.58998503963341	8.47577486747818	6.45420135459749	5.42031010620817
Egr3	na	4.78714956991705	4.63018025295053	3.39713601669551	2.81974422200889
Egr4	na	1.27251001430838	0.841756837614696	0	0
Ehd1	na	4.55817028471041	4.46357373561561	6.17384660980985	6.25697059456138
Ei24	na	6.27173381134755	6.12623111082825	5.46616922618978	4.94635107201778
Eif1a	na	6.74659886774248	6.69644931451884	6.11576520734252	5.80390393126159
